        -0         -0         -0         -0         -0         -0
   0.63662         -0  -0.212207 -0.0795775 -0.0424413 -0.0265258
   0.31831   0.424413         -0  -0.254648  -0.106103 -0.0606305
  0.212207   0.238732   0.381972         -0  -0.272837  -0.119366
  0.159155   0.169765   0.212207   0.363783         -0  -0.282942
  0.127324   0.132629   0.151576   0.198944   0.353678         -0
