0.015187908579056941, 2903102257169.1875
0.05544573365341032, 10173011960937.625
0.08880100159790871, 16731680491420.688
0.127830282296704, 21666443609369
0.16427414431302, 27353121934461.688
0.20493429158201892, 32459774742288.812
0.249747059555672, 37448490897816.69
0.2945918678574181, 42204652526531.56
0.3394250251307668, 47045379437723.94
0.38424944413281736, 51949530310774.31
0.42904182280677505, 57086235710637.56
0.47383420148073274, 62222941110500.875
0.5165489105157167, 67428480786136.25
0.5551752089581038, 72285908446195.44
0.593691691478773, 76785686977074.5
0.6282831466742952, 82060914142253.81
0.6672377359588996, 86680014283397.69
0.7009765608069219, 92115285608108.5
0.7351502628117462, 96993493524593.94
0.7692042769793966, 102512974044074.5
0.8051510007102115, 107304591517510.12
0.8289766123538961, 112871613881835.69
0.8570554583936761, 117863359304746.81
0.8831712385465379, 123456785017789.75
0.9110258226585978, 129131499059728.69
0.9340641442353464, 134352321897178.31
0.9595172721481037, 139751641477119.94
0.983196508921009, 145289350560120.44
1.0017264398245262, 150294411107808.2
1.0214776838954474, 155381068867910.94
1.041357251098579, 161204252860951.44
1.0612784707282317, 166725115969135.06
1.082798237933623, 172925378081967.84
1.1025279011223987, 179230076718114.97
1.112603289748924, 184493260504026
1.1263313220122861, 189931594384772.75
1.1441542746491908, 195670791107393.9
1.1633256446830287, 202540216266836.5
1.180618271676884, 209550920149006.22
1.1911323134315808, 214966117491536.1
1.2069398462098073, 220322328266407.2
1.2182192796202966, 225519514154681.6
1.2301545202917064, 231961239594313.72
1.2459940933980262, 237084895842371.88
1.2566595176119701, 242235291200602.12
1.271304860307552, 248521254041588.9
1.28938709456054, 254046456510571.28
1.3131801127465006, 259819722319722.28
1.3424633081908377, 266012610088139.78
1.3641072874639097, 270921415320066.84
1.395699168650724, 276343469704713.7
1.4363576977213346, 281461867690662.78
1.4812520228937696, 285858626868848.6
1.5261609118517017, 290149679443937.75
1.5711804855794096, 293637361835491.4
1.616229186878111, 296913631020851.5
1.6613128412620042, 299936204358779.4
1.706364455317805, 303191332223520.1
1.751427720402003, 306361894805783.4
1.796488072729102, 309553598708666.06
1.8414872571571141, 313189270344555.2
1.886547609484213, 316380974247437.9
1.9315992235400135, 319636102112178.6
1.976674139652609, 322722099411964.5
2.021731579222608, 325934944635466.5
2.0667657167358127, 329316920423923.4
